"","ZIP","Site","SKU","Desc","Cost","Price","Gross_Margin","Sales_Units_Total","Sales_Amount_Total","TotalPop","male_csum","female_csum","LAT","LNG"
"202","29928","3096","492488","*QIK RSH 12 XBGK EXTRA SS BOY",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"203","29928","3096","479592","*RXY 1PC 3T MHT7 DOLLFACE DOT",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"204","29928","3096","522509","*QIK VOL SM WHT XITING VOLLEY",21.825,46,0.525543,0,0,16110,740,741,32.163171,-80.755765
"205","29928","3096","568006","*RXY BIK 6 MLG0 PPALM TANKINI",20.9,44,0.525,0,0,16110,740,741,32.163171,-80.755765
"206","29928","3096","477399","*RXY BIK 7 KVJ7 HOW SWEET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"207","29928","3096","522515","*QIK VOL 4 CYN XITING VOLLEY",19.885,42,0.526547,0,0,16110,740,741,32.163171,-80.755765
"208","29928","3096","491659","*QIK RSH 12 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"209","29928","3096","497853","*RXY BIK 8 WBB6 SEEING PALMS",21.34,46,0.536086,2,92,16110,740,741,32.163171,-80.755765
"210","29928","3096","406515","*QIK RSH 14 WHT PHASER SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"211","29928","3096","491674","*QIK RSH 6 XBBG PRIME LS BOY",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"212","29928","3096","398706","*RXY 1PC 10 FLO SPORTY FRINGE",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"213","29928","3096","567890","*RXY RMP 12 PSS0 BATIK ROMPER",17.1,36,0.525,0,0,16110,740,741,32.163171,-80.755765
"214","29928","3096","480022","*RXY RSH LG KVJ7 ROXY BORDER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"215","29928","3096","509041","*QIK BRD 22 SNO STOMPING",16.49,35,0.528857,0,0,16110,740,741,32.163171,-80.755765
"216","29928","3096","513030","*QIK RSH 6 XWWB PRIME LS BOY",14.175,31.95,0.556338,0,0,16110,740,741,32.163171,-80.755765
"217","29928","3096","489065","*RXY BIK 8 BGD7 TO PARADISE",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"218","29928","3096","480004","*RXY 1PC 10 MLW7 BORDER STRIPE",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"219","29928","3096","523582","*RXY BIK 14 KVJ4 WAVE WONDERER",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"220","29928","3096","435916","*RXY BIK 14 CBW WILD AND FREE",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"221","29928","3096","513269","*RXY RSH 8G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"222","29928","3096","491661","*QIK RSH 16 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"223","29928","3096","519093","*RXY 1PC 5 WBB7 SUNDOWN LOGO",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"224","29928","3096","435906","*RXY BIK 12 YDG SEASIDE SET",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"225","29928","3096","567911","*RXY BIK 10 BLW0 SURFSUP HALTR",20.9,44,0.525,0,0,16110,740,741,32.163171,-80.755765
"226","29928","3096","435922","*RXY RSH MD BLK SAND DANCER",18,38,0.526315,0,0,16110,740,741,32.163171,-80.755765
"227","29928","3096","509033","*QIK BRD 26 CYN SLICED",18.92,39.5,0.521012,0,0,16110,740,741,32.163171,-80.755765
"228","29928","3096","490608","*QIK BRD 24 CLD BRIGG SCALLOP",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"229","29928","3096","490612","*QIK BRD 27 CLD BRIGG SCALLOP",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"230","29928","3096","493659","*QIK RSH 4T BKV0 ALLTIME TD SS",10.31,22.95,0.550762,0,0,16110,740,741,32.163171,-80.755765
"231","29928","3096","522510","*QIK VOL MD WHT XITING VOLLEY",21.825,46,0.525543,0,0,16110,740,741,32.163171,-80.755765
"232","29928","3096","513069","*RXY RSH 4G WBB0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"233","29928","3096","513027","*QIK RSH 14 XKKK PRIME SS BOY",12.375,27.95,0.557245,0,0,16110,740,741,32.163171,-80.755765
"234","29928","3096","523583","*RXY TAN 7 KVJ4 WAVE TANK SET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"235","29928","3096","497843","*RXY BIK 12 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"236","29928","3096","497844","*RXY BIK 14 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"237","29928","3096","519050","*RXY 1PC 10 MNA4 SUNDWN STRIPE",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"238","29928","3096","523606","*RXY RSH LG KVJ4 WAVE TW SET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"239","29928","3096","435912","*RXY BIK 7 CBW WILD AND FREE",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"240","29928","3096","522519","*QIK VOL 4 NVY STEERAGE",16.975,36,0.528472,0,0,16110,740,741,32.163171,-80.755765
"241","29928","3096","406448","*QIK RSH 12G TUR ROX A LOT SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"242","29928","3096","490609","*QIK BRD 25 CLD BRIGG SCALLOP",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"243","29928","3096","523605","*RXY RSH MD KVJ4 WAVE TW SET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"244","29928","3096","497840","*RXY BIK 8 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"245","29928","3096","513021","*QIK RSH 16 XWWB ALL TIME SS B",12.375,27.95,0.557245,0,0,16110,740,741,32.163171,-80.755765
"246","29928","3096","491777","*RXY RSH 8G MHD0 WHLE HRTD SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"247","29928","3096","492485","*QIK RSH 8 XBGK EXTRA SS BOY",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"248","29928","3096","480006","*RXY 1PC 14 MLW7 BORDER STRIPE",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"249","29928","3096","480024","*RXY RSH SM MLW7 ROXY BORDER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"250","29928","3096","491660","*QIK RSH 14 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"251","29928","3096","489067","*RXY BIK 12 BGD7 TO PARADISE",20.37,44,0.537045,1,44,16110,740,741,32.163171,-80.755765
"252","29928","3096","497838","*RXY BIK 7 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"253","29928","3096","522506","*QIK BRD 27 TIL STEERAGE",18.915,39.5,0.521139,0,0,16110,740,741,32.163171,-80.755765
"254","29928","3096","523584","*RXY TAN 8 KVJ4 WAVE TANK SET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"255","29928","3096","483318","*RXY DRS 3 GRL3 CREEKSIDE",16.49,36,0.541944,0,0,16110,740,741,32.163171,-80.755765
"256","29928","3096","480029","*RXY BIK 3T MLW7 BORDER STRIPE",18.43,40,0.53925,1,40,16110,740,741,32.163171,-80.755765
"257","29928","3096","479999","*RXY BIK 10 BNF7 DOLL FACE DOT",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"258","29928","3096","411874","*QIK RSH 14 BKW PHASER LS",15.25,30.95,0.507269,0,0,16110,740,741,32.163171,-80.755765
"259","29928","3096","491665","*QIK RSH 10 XGGK PRIME SS BOY",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"260","29928","3096","411872","*QIK RSH 12 BKW PHASER LS",15.25,30.95,0.507269,0,0,16110,740,741,32.163171,-80.755765
"261","29928","3096","414203","*QIK BRD 28 BLK CYPHER BRIGG",25.5,52,0.509615,0,0,16110,740,741,32.163171,-80.755765
"262","29928","3096","513033","*QIK RSH 12 XWWB PRIME LS BOY",14.175,31.95,0.556338,0,0,16110,740,741,32.163171,-80.755765
"263","29928","3096","435542","*QIK BRD 27 BLV DIVSION SCALLP",22,45,0.511111,0,0,16110,740,741,32.163171,-80.755765
"264","29928","3096","523588","*RXY RSH SM KVJ4 WAVE WONDERER",15.52,34,0.543529,0,0,16110,740,741,32.163171,-80.755765
"265","29928","3096","490621","*QIK BRD 26 MET SLATER",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"266","29928","3096","567923","*RXY RSH 4 WBB0 SURFSUP RSHGRD",21.85,46,0.525,0,0,16110,740,741,32.163171,-80.755765
"267","29928","3096","480069","*RXY DRS 2T KVJ7 LOGO RASHSET",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"268","29928","3096","438003","*RXY TOP 3T ROS BONFIRE",11.64,26,0.552307,0,0,16110,740,741,32.163171,-80.755765
"269","29928","3096","491783","*RXY RSH 8G MLR0 ROXY WAVE SS",12.38,27.95,0.557066,1,27.95,16110,740,741,32.163171,-80.755765
"270","29928","3096","517889","*RXY SHT XL KVJ7 HOW SWEET",15.52,34,0.543529,0,0,16110,740,741,32.163171,-80.755765
"271","29928","3096","509040","*QIK BRD 6 SNO STOMPING",15.04,32,0.53,0,0,16110,740,741,32.163171,-80.755765
"272","29928","3096","523625","*RXY 1PC 5 KVJ4 WAVE WONDERER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"273","29928","3096","497878","*RXY TAN 5 MKL7 PEACEFUL DRMR",17.46,38,0.540526,1,38,16110,740,741,32.163171,-80.755765
"274","29928","3096","435914","*RXY BIK 10 CBW WILD AND FREE",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"275","29928","3096","497836","*RXY BIK 16 BNF6 SEA HIPPIE",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"276","29928","3096","435528","*QIK BRD 24 NBL SMASHING",17,35,0.514285,0,0,16110,740,741,32.163171,-80.755765
"277","29928","3096","491692","*QIK RSH 10 XWBK SHAKA LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"278","29928","3096","422781","*QIK RSH 8 BKW PHASER SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"279","29928","3096","444122","*QIK RSH 4 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"280","29928","3096","422835","*RXY RSH 8G TUR STIR IT UP SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"281","29928","3096","483299","*RXY RMP LG GRL3 CHERRY STONE",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"282","29928","3096","509036","*QIK BRD 2 SNO STOMPING",15.04,32,0.53,0,0,16110,740,741,32.163171,-80.755765
"283","29928","3096","491798","*RXY RSH 4G MLR0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"284","29928","3096","519080","*RXY BIK 4T MNA4 SUNDWN STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"285","29928","3096","483331","*RXY DRS 3 MLW0 WESTERN SUN",11.64,26,0.552307,1,6.5,16110,740,741,32.163171,-80.755765
"286","29928","3096","422852","*RXY RSH 10G PUR LIVE IT UP LS",15.25,30.95,0.507269,0,0,16110,740,741,32.163171,-80.755765
"287","29928","3096","523580","*RXY BIK 10 KVJ4 WAVE WONDERER",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"288","29928","3096","513034","*QIK RSH 14 XWWB PRIME LS BOY",14.175,31.95,0.556338,0,0,16110,740,741,32.163171,-80.755765
"289","29928","3096","567956","*RXY 1PC 4 MNS0 ALLABD 1PC",18.05,38,0.525,0,0,16110,740,741,32.163171,-80.755765
"290","29928","3096","422843","*RXY RSH 10G PNK HIGH LIGHT SS",13.25,26.95,0.508348,1,26.95,16110,740,741,32.163171,-80.755765
"291","29928","3096","491663","*QIK RSH 6 XGGK PRIME SS BOY",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"292","29928","3096","516995","*RXY 1PC 10 BNW0 HEAT & SURF",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"293","29928","3096","590987","*QIK RSH MD WBB0 ALLTIME SS BY",12.6,28,0.55,0,0,16110,740,741,32.163171,-80.755765
"294","29928","3096","491801","*RXY RSH 10G MLR0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"295","29928","3096","519053","*RXY 1PC 14 MNA4 SUNDWN STRIPE",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"296","29928","3096","239097","*QIK TOP LG BND HOOLIGAN",13,28,0.535714,0,0,16110,740,741,32.163171,-80.755765
"297","29928","3096","523579","*RXY BIK 8 KVJ4 WAVE WONDERER",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"298","29928","3096","490613","*QIK BRD 28 CLD BRIGG SCALLOP",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"299","29928","3096","519041","*RXY SHT LG MNA4 SUNDWN STRIPE",16.49,36,0.541944,0,0,16110,740,741,32.163171,-80.755765
"300","29928","3096","480031","*RXY BIK 5 MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"301","29928","3096","480023","*RXY RSH XL KVJ7 ROXY BORDER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"302","29928","3096","509039","*QIK BRD 5 SNO STOMPING",15.04,32,0.53,0,0,16110,740,741,32.163171,-80.755765
"303","29928","3096","480051","*RXY 1PC 3T KVJ7 RXY BRDR LOGO",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"304","29928","3096","513077","*RXY RSH 4T MLR0 WHLE HRTD LS",11.21,24.95,0.550701,0,0,16110,740,741,32.163171,-80.755765
"305","29928","3096","516964","*RXY BIK 8 BNW0 HEAT & SURF",20.37,44,0.537045,1,44,16110,740,741,32.163171,-80.755765
"306","29928","3096","421407","*RXY FLO 14 FLO WILD AND FREE",21,44,0.522727,0,0,16110,740,741,32.163171,-80.755765
"307","29928","3096","590980","*QIK RSH XS KVD0 ALLTIME SS BY",12.6,28,0.55,0,0,16110,740,741,32.163171,-80.755765
"308","29928","3096","562123","*RXY BIK 8 BLW0 SURFSUP HALTR",20.9,44,0.525,0,0,16110,740,741,32.163171,-80.755765
"309","29928","3096","519039","*RXY SHT SM MNA4 SUNDWN STRIPE",16.49,36,0.541944,0,0,16110,740,741,32.163171,-80.755765
"310","29928","3096","479591","*RXY 1PC 2T MHT7 DOLLFACE DOT",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"311","29928","3096","480018","*RXY RSH SM KVJ7 ROXY BORDER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"312","29928","3096","480053","*RXY 1PC 4T KVJ7 RXY BRDR LOGO",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"313","29928","3096","421393","*RXY 1PC 8 YDG SEASIDE",22,46,0.521739,0,0,16110,740,741,32.163171,-80.755765
"314","29928","3096","450075","*RXY BIK 7 KVJ7 RXY BRDR LOGO",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"315","29928","3096","480067","*RXY 1PC 5 MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"316","29928","3096","491778","*RXY RSH 10G MHD0 WHLE HRTD SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"317","29928","3096","480025","*RXY RSH MD MLW7 ROXY BORDER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"318","29928","3096","509026","*QIK BRD 26 NVY MAYS HAYES",21.83,46,0.525434,0,0,16110,740,741,32.163171,-80.755765
"319","29928","3096","239065","*QIK DRS LG CBB TOP SECRET",19,39.5,0.518987,0,0,16110,740,741,32.163171,-80.755765
"320","29928","3096","480063","*RXY 1PC 3T MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"321","29928","3096","513019","*QIK RSH 12 XWWB ALL TIME SS B",12.375,27.95,0.557245,0,0,16110,740,741,32.163171,-80.755765
"322","29928","3096","492483","*QIK RSH 6 XBGK EXTRA SS BOY",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"323","29928","3096","568004","*RXY BIK 5 MLG0 PPALM TANKINI",20.9,44,0.525,0,0,16110,740,741,32.163171,-80.755765
"324","29928","3096","567917","*RXY 1PC 12 BLW0 SURFSUP 1PC",19.95,42,0.525,0,0,16110,740,741,32.163171,-80.755765
"325","29928","3096","513271","*RXY RSH 10G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"326","29928","3096","459367","*RXY TAN 3T BQT3 ROXY CHARM",19,42,0.547619,0,0,16110,740,741,32.163171,-80.755765
"327","29928","3096","429231","*QIK BRD 28 BMJ6 HILO BLU",21.5,44,0.511363,0,0,16110,740,741,32.163171,-80.755765
"328","29928","3096","523623","*RXY 1PC 4T KVJ4 WAVE WONDERER",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"329","29928","3096","567959","*RXY 1PC 7 MNS0 ALLABD 1PC",18.05,38,0.525,1,38,16110,740,741,32.163171,-80.755765
"330","29928","3096","480030","*RXY BIK 4T MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"331","29928","3096","405248","*QUK BRD 28 HTO SMASHING",17,35,0.514285,0,0,16110,740,741,32.163171,-80.755765
"332","29928","3096","241757","*RXY TOP XL PHP INCH BY INCH",15,32,0.53125,0,0,16110,740,741,32.163171,-80.755765
"333","29928","3096","414201","*QIK BRD 27 BLK CYPHER BRIGG",25.5,52,0.509615,0,0,16110,740,741,32.163171,-80.755765
"334","29928","3096","522500","*QIK BRD 2 MED CERRANO",19.885,42,0.526547,0,0,16110,740,741,32.163171,-80.755765
"335","29928","3096","480066","*RXY 1PC 4T MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"336","29928","3096","422840","*RXY RSH 4G PNK HIGH LIGHT SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"337","29928","3096","435550","*QIK VOL MD AZB TRONIC VOLLEY",19.5,39.5,0.506329,0,0,16110,740,741,32.163171,-80.755765
"338","29928","3096","513084","*RXY RSH 8G WBB0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"339","29928","3096","590988","*QIK RSH LG WBB0 ALLTIME SS BY",12.6,28,0.55,0,0,16110,740,741,32.163171,-80.755765
"340","29928","3096","491790","*RXY RSH 14G MLR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"341","29928","3096","491780","*RXY RSH 14G MHD0 WHLE HRTD SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"342","29928","3096","489071","*RXY RSH LG PQS4 ROXY ESCAPE",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"343","29928","3096","516952","*RXY BIK 12 KVJ7 HOW SWEET",21.34,46,0.536086,0,0,16110,740,741,32.163171,-80.755765
"344","29928","3096","568002","*RXY BIK 4 MLG0 PPALM TANKINI",20.9,44,0.525,1,44,16110,740,741,32.163171,-80.755765
"345","29928","3096","438004","*RXY TOP 4T ROS BONFIRE",11.64,26,0.552307,0,0,16110,740,741,32.163171,-80.755765
"346","29928","3096","513029","*QIK RSH 4 XWWB PRIME LS BOY",14.175,31.95,0.556338,0,0,16110,740,741,32.163171,-80.755765
"347","29928","3096","516991","*RXY 1PC 8 BNW0 HEAT & SURF",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"348","29928","3096","513082","*RXY RSH 6G WBB0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
"349","29928","3096","480013","*RXY COV MD MLW7 STRIPE PONCHO",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"350","29928","3096","480012","*RXY COV SM MLW7 STRIPE PONCHO",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"351","29928","3096","490619","*QIK BRD 24 MET SLATER",23.77,49.5,0.519797,0,0,16110,740,741,32.163171,-80.755765
"352","29928","3096","461425","*QIK BRD 22 NVY MAYS HAYES",21.83,46,0.525434,0,0,16110,740,741,32.163171,-80.755765
"353","29928","3096","480028","*RXY BIK 2T MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"354","29928","3096","519075","*RXY RSH XL WBB0 SUNDWN TW SET",15.52,34,0.543529,0,0,16110,740,741,32.163171,-80.755765
"355","29928","3096","513071","*RXY RSH 8G WBB0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"356","29928","3096","513887","*RXY BIK 7 MNA4 SUNDWN STRIPE",20.37,44,0.537045,0,0,16110,740,741,32.163171,-80.755765
"357","29928","3096","513037","*QIK RSH 6 XKKK ALL TIME LS B",14.175,31.95,0.556338,0,0,16110,740,741,32.163171,-80.755765
"358","29928","3096","241754","*RXY TOP SM  PHP INCH BY INCH",15,32,0.53125,0,0,16110,740,741,32.163171,-80.755765
"359","29928","3096","241805","*RXY TOP MD REB MY FAV",17,36,0.527777,0,0,16110,740,741,32.163171,-80.755765
"360","29928","3096","239034","*QIK SWM 2T ANG INDIAN SUST",19,40,0.525,0,0,16110,740,741,32.163171,-80.755765
"361","29928","3096","516958","*RXY SHT LG KVJ0 SWEET LIFE RG",16.49,36,0.541944,0,0,16110,740,741,32.163171,-80.755765
"362","29928","3096","435531","*QIK BRD 27 NBL SMASHING",17,35,0.514285,0,0,16110,740,741,32.163171,-80.755765
"363","29928","3096","513064","*RXY RSH 6G PRR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"364","29928","3096","517052","*RXY BIK 2T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"365","29928","3096","567958","*RXY 1PC 6 MNS0 ALLABD 1PC",18.05,38,0.525,0,0,16110,740,741,32.163171,-80.755765
"366","29928","3096","520237","*QIK SHT SM NVY STEERAGE",18.915,39.5,0.521139,0,0,16110,740,741,32.163171,-80.755765
"367","29928","3096","435555","*QIK VOL 4T BLK INKED VOLLEY",17.5,36,0.513888,0,0,16110,740,741,32.163171,-80.755765
"368","29928","3096","427473","*RXY BIK 2T WBB3 AUTUMN BREEZE",18.43,40,0.53925,0,0,16110,740,741,32.163171,-80.755765
"369","29928","3096","519088","*RXY 1PC 3T WBB7 SUNDOWN LOGO",17.46,38,0.540526,0,0,16110,740,741,32.163171,-80.755765
"370","29928","3096","421375","*QIK RSH 3T BGN OVERRLD TOD LS",12.25,24.95,0.509018,0,0,16110,740,741,32.163171,-80.755765
"371","29928","3096","422842","*RXY RSH 8G PNK HIGH LIGHT SS",13.25,26.95,0.508348,0,0,16110,740,741,32.163171,-80.755765
"372","29928","3096","239015","*QIK SWM 2T ANG INDIAN SUST",18,38,0.526315,0,0,16110,740,741,32.163171,-80.755765
"373","29928","3096","405250","*QUK BRD 3T NBL SMASHING",15.5,32,0.515625,0,0,16110,740,741,32.163171,-80.755765
"374","29928","3096","479596","*RXY RSH XS MNF4 ROXY ESCAPE",15.52,34,0.543529,0,0,16110,740,741,32.163171,-80.755765
"375","29928","3096","513076","*RXY RSH 3T MLR0 WHLE HRTD LS",11.21,24.95,0.550701,0,0,16110,740,741,32.163171,-80.755765
"376","29928","3096","509024","*QIK BRD 24 NVY MAYS HAYES",21.83,46,0.525434,0,0,16110,740,741,32.163171,-80.755765
"377","29928","3096","513066","*RXY RSH 10G PRR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,16110,740,741,32.163171,-80.755765
"378","29928","3096","513081","*RXY RSH 4G WBB0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,16110,740,741,32.163171,-80.755765
